mass (kg),autocorrelation,suitable habitat,run,ind,step length,divergence,x-position
0.001,1,0.9,2,46,1.284091781699831,3.1042227865941223,78.55003059808634
0.001,1,0.9,2,47,1.284091781699831,3.1042227865941223,29.302125892719435
0.001,1,0.9,2,48,1.1921384629822696,2.692832211253976,61.3188482221727
0.001,1,0.9,2,49,3.001767334182257,3.1042227865941223,125.66970004353537
0.001,1,0.9,2,50,1.284091781699831,3.1042227865941223,90.2717157444277
0.001,1,0.9,2,51,1.284091781699831,3.1042227865941223,73.4894587804886
0.001,1,0.9,2,52,1.5626892842672835,2.9661474179615506,103.0347022950919
0.001,1,0.9,2,53,1.1921384629822696,2.692832211253976,56.92772337390512
0.001,1,0.9,2,54,1.1921384629822696,2.692832211253976,72.54240630120967
0.001,1,0.9,2,55,1.284091781699831,3.1042227865941223,96.96588528655842
0.001,1,0.9,2,56,1.1921384629822696,2.692832211253976,85.45637126333361
0.001,1,0.9,2,57,1.284091781699831,3.1042227865941223,106.45148047428644
0.001,1,0.9,2,58,1.5626892842672835,2.9661474179615506,78.97982886612768
0.001,1,0.9,2,59,3.001767334182257,3.1042227865941223,110.28485327984995
0.001,1,0.9,2,60,1.284091781699831,3.1042227865941223,73.19922067276366
0.001,1,0.9,2,61,1.284091781699831,3.1042227865941223,49.23885469709935
0.001,1,0.9,2,62,1.1921384629822696,2.692832211253976,87.01772402227645
0.001,1,0.9,2,63,1.284091781699831,3.1042227865941223,80.1148755987318
0.001,1,0.9,2,64,1.5626892842672835,2.8933169902740357,97.58093055035656
0.001,1,0.9,2,65,1.284091781699831,3.1042227865941223,106.98803294961665
0.001,1,0.9,2,66,1.5626892842672835,2.9661474179615506,48.3668902590181
0.001,1,0.9,2,67,1.1921384629822696,2.692832211253976,85.18729918968256
0.001,1,0.9,2,68,1.5626892842672835,2.9661474179615506,109.24083508826763
0.001,1,0.9,2,69,1.284091781699831,3.1042227865941223,129.48636632217278
0.001,1,0.9,2,70,1.1921384629822696,2.692832211253976,86.15272054250624
0.001,1,0.9,2,71,1.284091781699831,3.1042227865941223,96.96588528655842
0.001,1,0.9,2,72,1.284091781699831,3.1042227865941223,107.1488692626504
0.001,1,0.9,2,73,1.5626892842672835,2.8933169902740357,40.028162519503034
0.001,1,0.9,2,74,1.5626892842672835,2.9661474179615506,82.41437429078705
0.001,1,0.9,2,75,1.284091781699831,3.1042227865941223,105.8195402405244
0.001,1,0.9,2,76,1.284091781699831,3.1042227865941223,67.09283295870367
0.001,1,0.9,2,77,1.284091781699831,3.1042227865941223,135.40719611469254
0.001,1,0.9,2,78,1.1921384629822696,2.692832211253976,55.18057474691786
0.001,1,0.9,2,79,1.284091781699831,3.1042227865941223,112.35476015636088
0.001,1,0.9,2,80,1.284091781699831,3.1042227865941223,70.81303922474041
0.001,1,0.9,2,81,1.5626892842672835,2.9661474179615506,102.46531582614182
0.001,1,0.9,2,82,1.284091781699831,3.1042227865941223,36.75086116092411
0.001,1,0.9,2,83,1.284091781699831,3.1042227865941223,58.88443071279642
0.001,1,0.9,2,84,1.284091781699831,3.1042227865941223,96.96588528655842
0.001,1,0.9,2,85,1.284091781699831,3.1042227865941223,82.88302112966676
0.001,1,0.9,2,86,1.1921384629822696,2.692832211253976,63.839244590444764
0.001,1,0.9,2,87,1.284091781699831,1.267607762722299,0.6568155669903712
0.001,1,0.9,2,88,1.1921384629822696,2.692832211253976,86.0188999428014
0.001,1,0.9,2,89,1.284091781699831,3.1042227865941223,101.32121967049908
0.001,1,0.9,2,90,1.284091781699831,3.1042227865941223,70.08319349295799
0.001,1,0.9,2,91,1.284091781699831,3.1042227865941223,42.797417402059686
0.001,1,0.9,2,92,1.284091781699831,3.1042227865941223,69.01824886286134
0.001,1,0.9,2,93,1.284091781699831,3.1042227865941223,38.55381581459052
0.001,1,0.9,2,94,1.284091781699831,3.1042227865941223,96.96588528655842
0.001,1,0.9,2,95,1.284091781699831,3.1042227865941223,107.66365421396571
0.001,1,0.9,2,96,1.5626892842672835,2.9661474179615506,88.72629642929022
0.001,1,0.9,2,97,1.5626892842672835,2.9661474179615506,88.10154423975702
0.001,1,0.9,2,98,1.1921384629822696,2.692832211253976,90.28876016926459
0.001,1,0.9,2,99,1.284091781699831,3.1042227865941223,107.0946700581191
0.001,1,0.9,2,100,1.284091781699831,3.1042227865941223,37.56950895085529
0.001,1,0.9,3,1,1.8489111272689474,3.1159439745937885,108.00234697004993
0.001,1,0.9,3,2,1.8751465912205612,2.9744465328988046,110.59910137993957
0.001,1,0.9,3,3,1.8751465912205612,2.9744465328988046,96.70512651438145
0.001,1,0.9,3,4,1.8489111272689474,3.1159439745937885,60.28013098536737
0.001,1,0.9,3,5,1.8751465912205612,2.9744465328988046,50.43366063385422
0.001,1,0.9,3,6,1.8489111272689474,3.1159439745937885,9.934511392044204
0.001,1,0.9,3,7,1.8489111272689474,3.1159439745937885,97.46525019480231
0.001,1,0.9,3,8,1.8751465912205612,2.9744465328988046,130.36881091837947
0.001,1,0.9,3,9,1.8751465912205612,2.9744465328988046,72.64816401657536
0.001,1,0.9,3,10,1.8751465912205612,2.9744465328988046,84.29739431486384
0.001,1,0.9,3,11,1.8489111272689474,3.1159439745937885,92.7546336938196
0.001,1,0.9,3,12,5.974078900083228,3.1159439745937885,57.408287144656924
0.001,1,0.9,3,13,1.8751465912205612,2.9744465328988046,41.51463731528297
0.001,1,0.9,3,14,1.8751465912205612,2.9744465328988046,17.849988780484214
0.001,1,0.9,3,15,1.8751465912205612,2.9744465328988046,72.23270021212976
0.001,1,0.9,3,16,1.8751465912205612,2.9744465328988046,110.09416569568896
0.001,1,0.9,3,17,1.8489111272689474,3.1159439745937885,63.09351455720936
0.001,1,0.9,3,18,1.8751465912205612,2.9744465328988046,90.40495037791472
0.001,1,0.9,3,19,1.8751465912205612,2.9744465328988046,115.54596571427979
0.001,1,0.9,3,20,1.8751465912205612,2.9744465328988046,110.22687985956198
0.001,1,0.9,3,21,1.8751465912205612,2.9744465328988046,92.1974306402602
0.001,1,0.9,3,22,1.8751465912205612,2.9744465328988046,53.625580007955826
0.001,1,0.9,3,23,1.8751465912205612,2.9744465328988046,92.23089758037256
0.001,1,0.9,3,24,1.8751465912205612,2.9744465328988046,74.44660952773373
0.001,1,0.9,3,25,1.8751465912205612,2.9744465328988046,95.20142352725792
0.001,1,0.9,3,26,1.8751465912205612,2.9744465328988046,124.29781609332669
0.001,1,0.9,3,27,1.8751465912205612,3.058773845557997,100.18382374620889
0.001,1,0.9,3,28,1.8751465912205612,2.9744465328988046,64.43165307161756
0.001,1,0.9,3,29,1.8751465912205612,2.9744465328988046,96.21719271117622
0.001,1,0.9,3,30,1.8751465912205612,2.9744465328988046,104.68732597676468
0.001,1,0.9,3,31,1.8751465912205612,2.9744465328988046,107.74648728729079
0.001,1,0.9,3,32,4.316940360521836,2.9744465328988046,67.468454255229
0.001,1,0.9,3,33,1.8751465912205612,2.9744465328988046,54.0529313612949
0.001,1,0.9,3,34,1.8751465912205612,2.9744465328988046,61.22963839965621
0.001,1,0.9,3,35,1.8751465912205612,2.9744465328988046,101.95529971441945
0.001,1,0.9,3,36,1.8751465912205612,2.9744465328988046,106.08945670410625
0.001,1,0.9,3,37,4.316940360521836,2.9744465328988046,91.4657060122542
0.001,1,0.9,3,38,1.8751465912205612,2.9744465328988046,119.33338536019163
0.001,1,0.9,3,39,1.8489111272689474,3.1159439745937885,59.14407293805826
0.001,1,0.9,3,40,1.8751465912205612,2.9744465328988046,45.591605831277185
0.001,1,0.9,3,41,4.316940360521836,2.9744465328988046,100.43417635958707
0.001,1,0.9,3,42,1.8751465912205612,2.9744465328988046,93.1259917590357
0.001,1,0.9,3,43,4.316940360521836,2.9744465328988046,94.54716986418097
0.001,1,0.9,3,44,1.8489111272689474,3.1159439745937885,92.08416689254595
0.001,1,0.9,3,45,1.8751465912205612,2.9744465328988046,102.5931437647343
0.001,1,0.9,3,46,1.8751465912205612,2.9744465328988046,105.08965486313058
0.001,1,0.9,3,47,1.8751465912205612,2.9744465328988046,135.2758772532816
0.001,1,0.9,3,48,1.8489111272689474,3.1159439745937885,91.75906409333355
0.001,1,0.9,3,49,1.8751465912205612,2.9744465328988046,33.87707765658426
0.001,1,0.9,3,50,1.8751465912205612,2.9744465328988046,75.3975801167661
0.001,1,0.9,3,51,1.8751465912205612,2.9744465328988046,65.78124603665995
0.001,1,0.9,3,52,1.8751465912205612,2.9744465328988046,100.61384504546128
0.001,1,0.9,3,53,1.8751465912205612,2.9744465328988046,100.68043032616313
0.001,1,0.9,3,54,1.8751465912205612,2.9744465328988046,43.168349877886556
0.001,1,0.9,3,55,1.8489111272689474,3.1159439745937885,70.80723993446406
0.001,1,0.9,3,56,1.8751465912205612,2.9744465328988046,69.02635179662047
0.001,1,0.9,3,57,1.8751465912205612,2.9744465328988046,98.04085362594503
0.001,1,0.9,3,58,1.8489111272689474,3.1159439745937885,101.30406496663191
0.001,1,0.9,3,59,1.8751465912205612,2.9744465328988046,88.52216781667
0.001,1,0.9,3,60,1.8489111272689474,3.1159439745937885,79.72893986261836
0.001,1,0.9,3,61,1.8751465912205612,2.9744465328988046,48.06045654962141
0.001,1,0.9,3,62,1.8489111272689474,3.1159439745937885,35.0701851561617
0.001,1,0.9,3,63,1.8751465912205612,2.9744465328988046,106.23950509185232
0.001,1,0.9,3,64,1.8751465912205612,2.9744465328988046,107.5875192295123
0.001,1,0.9,3,65,1.8751465912205612,2.9744465328988046,72.08692301483283
0.001,1,0.9,3,66,1.8489111272689474,3.1159439745937885,60.19182274367876
0.001,1,0.9,3,67,1.8751465912205612,2.9744465328988046,45.31236408253179
0.001,1,0.9,3,68,1.8489111272689474,3.1159439745937885,62.604369415447074
0.001,1,0.9,3,69,1.8489111272689474,3.1159439745937885,39.52838462054561
0.001,1,0.9,3,70,1.8751465912205612,2.9744465328988046,99.9671148707322
0.001,1,0.9,3,71,1.8489111272689474,3.1159439745937885,57.01909723651663
0.001,1,0.9,3,72,1.8751465912205612,2.9744465328988046,34.68851462495794
0.001,1,0.9,3,73,1.8751465912205612,2.9744465328988046,87.18337430652919
0.001,1,0.9,3,74,1.8751465912205612,2.9744465328988046,80.865222515351
0.001,1,0.9,3,75,1.8489111272689474,3.1159439745937885,94.46513875510745
0.001,1,0.9,3,76,1.8489111272689474,3.1159439745937885,40.599588864870256
0.001,1,0.9,3,77,1.8489111272689474,3.1159439745937885,93.88717869797627
0.001,1,0.9,3,78,3.677177362149837,2.9744465328988046,120.45856559669966
0.001,1,0.9,3,79,1.8489111272689474,3.1159439745937885,69.28823069207738
0.001,1,0.9,3,80,1.8751465912205612,2.9744465328988046,59.187508409212754
0.001,1,0.9,3,81,1.8751465912205612,2.9744465328988046,106.56696155185212
0.001,1,0.9,3,82,1.8751465912205612,2.9744465328988046,104.72901425540941
0.001,1,0.9,3,83,1.8751465912205612,2.9744465328988046,99.05272511196672
0.001,1,0.9,3,84,1.8751465912205612,2.9744465328988046,80.53977678995263
0.001,1,0.9,3,85,1.8489111272689474,3.1159439745937885,59.54902540587033
0.001,1,0.9,3,86,1.8751465912205612,2.9744465328988046,96.50137294835983
0.001,1,0.9,3,87,1.8489111272689474,3.1159439745937885,96.51709814106421
0.001,1,0.9,3,88,1.8751465912205612,2.9744465328988046,115.7541686301371
0.001,1,0.9,3,89,1.8751465912205612,2.9744465328988046,103.45095272499695
0.001,1,0.9,3,90,1.8489111272689474,3.1159439745937885,76.00003682433686
0.001,1,0.9,3,91,1.8489111272689474,3.1159439745937885,50.87551488845236
0.001,1,0.9,3,92,1.8751465912205612,2.9744465328988046,115.16384699042584
0.001,1,0.9,3,93,1.8751465912205612,2.9744465328988046,95.14024915773219
0.001,1,0.9,3,94,1.8489111272689474,3.1159439745937885,49.7587578076786
0.001,1,0.9,3,95,1.8489111272689474,3.1159439745937885,87.8413273786343
0.001,1,0.9,3,96,1.8751465912205612,2.9744465328988046,93.08598082287031
0.001,1,0.9,3,97,1.8751465912205612,2.9744465328988046,129.2691082005554
0.001,1,0.9,3,98,1.8751465912205612,2.9744465328988046,58.1467832299349
0.001,1,0.9,3,99,1.8489111272689474,3.1159439745937885,78.36897465226606
0.001,1,0.9,3,100,1.8751465912205612,2.9744465328988046,118.79360246239908
0.001,1,0.9,4,1,1.901017146115107,2.9927840883528347,57.79116044866747
0.001,1,0.9,4,2,1.901017146115107,2.9927840883528347,127.56965417209508
0.001,1,0.9,4,3,1.6247858729345777,2.7862028163511368,96.38979715455058
0.001,1,0.9,4,4,1.901017146115107,2.9927840883528347,102.81985441163941
0.001,1,0.9,4,5,1.901017146115107,2.9927840883528347,49.17248814144281
0.001,1,0.9,4,6,1.901017146115107,2.9927840883528347,62.74319269280256
0.001,1,0.9,4,7,1.901017146115107,2.9927840883528347,64.94722303480563
0.001,1,0.9,4,8,1.6247858729345777,2.747566098666022,88.17258658339702
0.001,1,0.9,4,9,1.901017146115107,2.819401375902083,99.92471475898532
0.001,1,0.9,4,10,1.901017146115107,2.9927840883528347,64.84910789678057
0.001,1,0.9,4,11,1.6247858729345777,2.747566098666022,87.79581692476411
0.001,1,0.9,4,12,1.6247858729345777,2.747566098666022,65.7799956831904
0.001,1,0.9,4,13,1.6247858729345777,2.747566098666022,119.76086535888244
0.001,1,0.9,4,14,1.901017146115107,1.8114799304655407,32.61992466147859
0.001,1,0.9,4,15,1.901017146115107,2.9927840883528347,85.5512272828701
0.001,1,0.9,4,16,1.6247858729345777,2.9903123379785614,75.2386390798901
0.001,1,0.9,4,17,1.901017146115107,2.9927840883528347,46.030648503611296
0.001,1,0.9,4,18,1.6247858729345777,2.747566098666022,106.69742607658903
0.001,1,0.9,4,19,1.901017146115107,2.9927840883528347,89.63875065471058
0.001,1,0.9,4,20,1.2090201722793281,0.9269877590859338,121.92140447424362
0.001,1,0.9,4,21,1.901017146115107,2.9927840883528347,101.43549607705778
0.001,1,0.9,4,22,1.6247858729345777,2.747566098666022,61.25672203781629
0.001,1,0.9,4,23,1.901017146115107,2.9927840883528347,98.55723923426952
0.001,1,0.9,4,24,1.901017146115107,2.9927840883528347,78.02803381157656
0.001,1,0.9,4,25,1.901017146115107,2.9927840883528347,89.82573677813276
0.001,1,0.9,4,26,1.901017146115107,2.9927840883528347,72.1199778185897
0.001,1,0.9,4,27,1.901017146115107,2.9927840883528347,104.20843441036767
0.001,1,0.9,4,28,1.901017146115107,2.9927840883528347,53.08737091606138
0.001,1,0.9,4,29,1.901017146115107,2.819401375902083,106.28910950745531
0.001,1,0.9,4,30,1.901017146115107,2.9927840883528347,39.22464696065941
0.001,1,0.9,4,31,1.901017146115107,2.819401375902083,89.56769506596291
0.001,1,0.9,4,32,1.901017146115107,2.9927840883528347,62.22094179380053
0.001,1,0.9,4,33,1.901017146115107,2.9927840883528347,127.19820701721594
0.001,1,0.9,4,34,1.6247858729345777,2.747566098666022,112.30529341364647
0.001,1,0.9,4,35,1.901017146115107,2.9927840883528347,124.80348240364481
0.001,1,0.9,4,36,1.901017146115107,2.9927840883528347,44.05285756729328
0.001,1,0.9,4,37,1.901017146115107,2.9927840883528347,84.14518529044422
0.001,1,0.9,4,38,1.901017146115107,2.9927840883528347,57.9297925040769
0.001,1,0.9,4,39,1.901017146115107,2.9927840883528347,90.7407492378105
0.001,1,0.9,4,40,1.6247858729345777,2.747566098666022,39.633897686861204
0.001,1,0.9,4,41,1.901017146115107,2.4170826063497244,52.557071452343266
0.001,1,0.9,4,42,1.901017146115107,2.9927840883528347,76.69861529003705
0.001,1,0.9,4,43,1.901017146115107,2.9927840883528347,49.87310382001171
0.001,1,0.9,4,44,1.901017146115107,2.9927840883528347,49.523258188965556
0.001,1,0.9,4,45,1.901017146115107,2.819401375902083,101.11113114425284
0.001,1,0.9,4,46,1.901017146115107,2.9927840883528347,29.153147312507457
0.001,1,0.9,4,47,1.901017146115107,2.9927840883528347,81.15061165102983
0.001,1,0.9,4,48,1.901017146115107,2.9927840883528347,109.75130904241172
0.001,1,0.9,4,49,1.901017146115107,2.9927840883528347,57.926949341589776
0.001,1,0.9,4,50,1.2090201722793281,2.819401375902083,96.29050415548312
0.001,1,0.9,4,51,1.901017146115107,2.9927840883528347,35.49056348716205
0.001,1,0.9,4,52,1.901017146115107,2.819401375902083,79.8609800895057
0.001,1,0.9,4,53,1.901017146115107,2.819401375902083,101.69702392666993
0.001,1,0.9,4,54,1.901017146115107,2.9927840883528347,74.75158145261997
0.001,1,0.9,4,55,1.901017146115107,2.819401375902083,95.32344595959424
0.001,1,0.9,4,56,1.901017146115107,2.9927840883528347,102.26178444119375
0.001,1,0.9,4,57,1.6247858729345777,3.038256288920441,119.91509345978699
0.001,1,0.9,4,58,1.901017146115107,2.9927840883528347,114.51430419890383
0.001,1,0.9,4,59,1.901017146115107,2.9927840883528347,114.4316411362093
0.001,1,0.9,4,60,1.901017146115107,2.9927840883528347,104.97358058831189
0.001,1,0.9,4,61,1.6247858729345777,3.038256288920441,114.32997761005164
0.001,1,0.9,4,62,1.2090201722793281,2.819401375902083,116.86038615655286
0.001,1,0.9,4,63,1.901017146115107,2.9927840883528347,80.00439948057607
0.001,1,0.9,4,64,1.6247858729345777,3.038256288920441,112.89462744261459
0.001,1,0.9,4,65,1.901017146115107,2.9927840883528347,54.45671343005256
0.001,1,0.9,4,66,1.901017146115107,2.9927840883528347,79.2179420003954
0.001,1,0.9,4,67,1.6247858729345777,2.747566098666022,54.42242252861674
0.001,1,0.9,4,68,1.6247858729345777,2.747566098666022,122.3684485571708
0.001,1,0.9,4,69,1.6247858729345777,2.747566098666022,82.89119875798947
0.001,1,0.9,4,70,1.901017146115107,2.9927840883528347,62.77556345115978
0.001,1,0.9,4,71,1.901017146115107,2.9927840883528347,119.56180429594725
0.001,1,0.9,4,72,1.901017146115107,2.9927840883528347,88.3573365140622
0.001,1,0.9,4,73,1.6247858729345777,2.9903123379785614,97.55928098640815
0.001,1,0.9,4,74,1.901017146115107,2.9927840883528347,52.31030989544662
0.001,1,0.9,4,75,1.6247858729345777,2.9903123379785614,60.67910944357051
0.001,1,0.9,4,76,1.6247858729345777,2.9903123379785614,149.23091936866123
0.001,1,0.9,4,77,1.6247858729345777,2.747566098666022,98.13701952694642
0.001,1,0.9,4,78,1.901017146115107,2.819401375902083,69.11689553744516
0.001,1,0.9,4,79,1.6247858729345777,2.747566098666022,50.83459264657461
0.001,1,0.9,4,80,1.901017146115107,2.9927840883528347,94.55195762328741
0.001,1,0.9,4,81,1.901017146115107,2.819401375902083,98.8601746944857
0.001,1,0.9,4,82,1.6247858729345777,2.747566098666022,121.13669843534343
0.001,1,0.9,4,83,1.901017146115107,2.9927840883528347,140.41088296126733
0.001,1,0.9,4,84,1.6247858729345777,2.747566098666022,92.16087831179146
0.001,1,0.9,4,85,1.901017146115107,2.9927840883528347,67.1171017893395
0.001,1,0.9,4,86,1.901017146115107,2.9927840883528347,46.67949830309809
0.001,1,0.9,4,87,1.901017146115107,2.9927840883528347,29.15100983366183
0.001,1,0.9,4,88,1.901017146115107,2.9927840883528347,89.98516246311665
0.001,1,0.9,4,89,1.6247858729345777,2.747566098666022,50.374412030992254
0.001,1,0.9,4,90,1.901017146115107,2.9927840883528347,64.03789902626114
0.001,1,0.9,4,91,1.6247858729345777,2.747566098666022,114.23756842571301
0.001,1,0.9,4,92,1.2090201722793281,2.819401375902083,52.37950827083965
0.001,1,0.9,4,93,1.901017146115107,2.819401375902083,90.90359906912171
0.001,1,0.9,4,94,1.901017146115107,2.9927840883528347,71.65696800576312
0.001,1,0.9,4,95,1.901017146115107,2.819401375902083,108.91671876292222
0.001,1,0.9,4,96,1.901017146115107,2.9927840883528347,119.09290623455962
0.001,1,0.9,4,97,1.901017146115107,2.819401375902083,93.27405007465458
0.001,1,0.9,4,98,1.901017146115107,2.9927840883528347,44.43134627501136
0.001,1,0.9,4,99,1.6247858729345777,2.747566098666022,83.20428902944204
0.001,1,0.9,4,100,1.901017146115107,2.9927840883528347,63.44172571223183
0.001,1,0.9,5,1,1.268747752334194,3.0469099987687764,83.32952386122084
0.001,1,0.9,5,2,1.268747752334194,3.0469099987687764,89.10917812505654
0.001,1,0.9,5,3,1.9502538090450716,3.1010780102452453,55.553043498598065
0.001,1,0.9,5,4,1.268747752334194,1.8258635117723647,60.98315641468847
0.001,1,0.9,5,5,1.268747752334194,3.0469099987687764,109.11659194646822
0.001,1,0.9,5,6,1.9502538090450716,3.1010780102452453,49.21600564643844
0.001,1,0.9,5,7,1.268747752334194,3.0469099987687764,77.24879201386015
0.001,1,0.9,5,8,1.268747752334194,3.0469099987687764,34.535585357018725
0.001,1,0.9,5,9,1.268747752334194,3.0469099987687764,55.51161524124968
0.001,1,0.9,5,10,1.268747752334194,3.0469099987687764,75.689696646259
0.001,1,0.9,5,11,1.268747752334194,3.0469099987687764,59.866684395675556
0.001,1,0.9,5,12,1.268747752334194,0.632615952868596,33.24818917319298
0.001,1,0.9,5,13,1.268747752334194,3.0469099987687764,92.77137115273976
0.001,1,0.9,5,14,1.268747752334194,3.0469099987687764,48.37391978888937
0.001,1,0.9,5,15,1.268747752334194,3.0469099987687764,97.54221695955887
0.001,1,0.9,5,16,1.268747752334194,3.0469099987687764,82.46009172655978
0.001,1,0.9,5,17,1.268747752334194,3.0469099987687764,90.34656198154345
0.001,1,0.9,5,18,1.268747752334194,3.0469099987687764,104.42154491865855
0.001,1,0.9,5,19,1.268747752334194,3.0469099987687764,66.38730660693
0.001,1,0.9,5,20,4.396063352607614,3.1010780102452453,104.6873884233699
0.001,1,0.9,5,21,1.9502538090450716,3.1010780102452453,86.50335996184582
0.001,1,0.9,5,22,1.268747752334194,3.0469099987687764,121.3368209751639
0.001,1,0.9,5,23,1.268747752334194,3.0469099987687764,72.81212722800505
0.001,1,0.9,5,24,1.268747752334194,3.0469099987687764,122.30706294976376
0.001,1,0.9,5,25,1.268747752334194,3.0469099987687764,91.15466513412777
0.001,1,0.9,5,26,1.268747752334194,3.0469099987687764,115.63418267034895
0.001,1,0.9,5,27,1.268747752334194,3.0469099987687764,60.04917509610649
0.001,1,0.9,5,28,1.268747752334194,3.0469099987687764,110.43833025417712
0.001,1,0.9,5,29,1.9502538090450716,3.1010780102452453,56.56845150338079
0.001,1,0.9,5,30,1.268747752334194,3.0469099987687764,87.18380190024122
0.001,1,0.9,5,31,1.268747752334194,3.0469099987687764,54.59981807162835
0.001,1,0.9,5,32,1.268747752334194,3.0469099987687764,68.01192793396753
0.001,1,0.9,5,33,1.268747752334194,3.0469099987687764,105.06578329698357
0.001,1,0.9,5,34,1.268747752334194,3.0469099987687764,52.266279148739955
0.001,1,0.9,5,35,1.268747752334194,3.0469099987687764,93.59898603471514
0.001,1,0.9,5,36,1.268747752334194,3.0469099987687764,80.74848738448779
0.001,1,0.9,5,37,1.268747752334194,3.0469099987687764,73.78975127826018
0.001,1,0.9,5,38,1.268747752334194,3.0469099987687764,93.50055324879105
0.001,1,0.9,5,39,1.268747752334194,3.0469099987687764,33.32920894380919
0.001,1,0.9,5,40,1.268747752334194,3.0469099987687764,97.47659275165616
0.001,1,0.9,5,41,1.268747752334194,3.0469099987687764,93.64248848163328
0.001,1,0.9,5,42,1.9502538090450716,3.1010780102452453,139.6726468356843
0.001,1,0.9,5,43,1.268747752334194,3.0469099987687764,92.39722848033493
0.001,1,0.9,5,44,1.268747752334194,3.0469099987687764,60.82669361407725
0.001,1,0.9,5,45,1.268747752334194,3.0469099987687764,60.87219969815023
0.001,1,0.9,5,46,1.268747752334194,0.22064320252233982,149.19218349194622
0.001,1,0.9,5,47,1.268747752334194,3.0469099987687764,83.35027618876914
0.001,1,0.9,5,48,1.268747752334194,3.0469099987687764,113.17086845570088
0.001,1,0.9,5,49,1.268747752334194,3.0469099987687764,42.87616980185904
0.001,1,0.9,5,50,1.268747752334194,3.0469099987687764,49.86878234374071
0.001,1,0.9,5,51,1.268747752334194,0.9170902584503441,38.99782222252857
0.001,1,0.9,5,52,1.268747752334194,3.0469099987687764,87.7796590023587
0.001,1,0.9,5,53,1.268747752334194,3.0469099987687764,60.956432633826516
0.001,1,0.9,5,54,1.9502538090450716,3.1010780102452453,51.81392159590753
0.001,1,0.9,5,55,1.268747752334194,3.0469099987687764,54.80785292381728
0.001,1,0.9,5,56,1.268747752334194,3.0469099987687764,123.6750341780387
0.001,1,0.9,5,57,1.268747752334194,3.0469099987687764,63.349669374943275
0.001,1,0.9,5,58,1.268747752334194,1.8258635117723647,91.02344702248155
0.001,1,0.9,5,59,1.268747752334194,3.0469099987687764,124.28474586850349
0.001,1,0.9,5,60,1.268747752334194,3.0469099987687764,65.72936588919995
0.001,1,0.9,5,61,1.268747752334194,3.0469099987687764,64.10975037707284
0.001,1,0.9,5,62,1.268747752334194,3.0469099987687764,66.1056083803545
0.001,1,0.9,5,63,1.9502538090450716,3.1010780102452453,56.64171139839683
0.001,1,0.9,5,64,1.9502538090450716,3.1010780102452453,63.19765585533429
0.001,1,0.9,5,65,1.268747752334194,3.0469099987687764,71.32998474065751
0.001,1,0.9,5,66,1.268747752334194,3.0469099987687764,118.39737975651465
0.001,1,0.9,5,67,1.268747752334194,3.0469099987687764,45.937685232751086
0.001,1,0.9,5,68,1.268747752334194,3.0469099987687764,110.42583348463582
0.001,1,0.9,5,69,1.268747752334194,3.0469099987687764,66.45913481349919
0.001,1,0.9,5,70,1.268747752334194,3.0469099987687764,134.74169160388215
0.001,1,0.9,5,71,1.268747752334194,3.0469099987687764,120.8742748280841
0.001,1,0.9,5,72,1.268747752334194,3.0469099987687764,50.358130391094456
0.001,1,0.9,5,73,1.268747752334194,3.0469099987687764,101.56161231991337
0.001,1,0.9,5,74,1.268747752334194,1.2112078984701684,149.3040853321982
0.001,1,0.9,5,75,1.268747752334194,3.0469099987687764,127.61269763804829
0.001,1,0.9,5,76,6.489075357779174,3.0469099987687764,33.91271684725566
0.001,1,0.9,5,77,1.268747752334194,3.0469099987687764,106.04670485185972
0.001,1,0.9,5,78,1.9502538090450716,3.1010780102452453,68.18151224720711
0.001,1,0.9,5,79,1.268747752334194,3.0469099987687764,83.58737780851644
0.001,1,0.9,5,80,1.268747752334194,3.0469099987687764,43.448468962089606
0.001,1,0.9,5,81,1.268747752334194,3.0469099987687764,56.34041637324764
0.001,1,0.9,5,82,1.9502538090450716,3.1010780102452453,130.3067966038782
0.001,1,0.9,5,83,1.268747752334194,3.0469099987687764,62.360418180850736
0.001,1,0.9,5,84,1.268747752334194,3.0469099987687764,42.476397585225996
0.001,1,0.9,5,85,1.268747752334194,3.0469099987687764,71.22623398124634
0.001,1,0.9,5,86,1.268747752334194,3.0469099987687764,48.60588345743235
0.001,1,0.9,5,87,1.268747752334194,3.0469099987687764,56.54855588756171
0.001,1,0.9,5,88,1.268747752334194,3.0469099987687764,108.5462444525472
0.001,1,0.9,5,89,1.268747752334194,3.0469099987687764,47.33029526088975
0.001,1,0.9,5,90,1.268747752334194,3.0469099987687764,107.62156562287385
0.001,1,0.9,5,91,1.268747752334194,3.0469099987687764,90.57316232058447
0.001,1,0.9,5,92,1.268747752334194,3.0469099987687764,65.35222830357576
0.001,1,0.9,5,93,1.268747752334194,3.0469099987687764,53.51262344613864
0.001,1,0.9,5,94,1.9502538090450716,3.1010780102452453,55.53581991219792
0.001,1,0.9,5,95,1.268747752334194,3.0469099987687764,132.14759509338268
0.001,1,0.9,5,96,1.268747752334194,3.0469099987687764,126.35456658347744
0.001,1,0.9,5,97,1.268747752334194,3.0469099987687764,87.21946549186147
0.001,1,0.9,5,98,1.268747752334194,3.0469099987687764,68.66956671804446
0.001,1,0.9,5,99,1.268747752334194,3.0469099987687764,123.36614640893009
0.001,1,0.9,5,100,1.268747752334194,3.0469099987687764,114.31081891131946
